trans_id,user_id,merchant_id,device_id,amount,timestamp
t_353,user_3803,merch_1510,device_1819,1262.78,2025-11-19T13:59:33.178713
t_354,user_730,merch_1815,device_1416,468.33,2025-10-23T03:38:03.178713
t_355,user_589,merch_1170,device_1581,583.57,2025-12-12T16:19:13.178713
t_356,user_894,merch_792,device_1597,1119.7,2025-11-14T20:16:46.178713
t_357,user_3738,merch_1918,device_211,1592.64,2025-11-09T10:03:59.178713
t_358,user_423,merch_1434,device_1248,713.9,2025-10-18T12:40:29.178713
t_359,user_2340,merch_2322,device_490,3591.75,2025-11-23T19:32:24.178713
t_360,user_76,merch_1852,device_1486,3360.82,2025-11-26T23:02:13.178713
t_361,user_2674,merch_1452,device_1886,990.07,2025-11-26T09:21:00.178713
t_362,user_2722,merch_1753,device_946,1963.85,2025-11-27T22:53:11.178713
t_363,user_2867,merch_1332,device_401,3299.89,2025-10-10T07:55:13.178713
t_364,user_2353,merch_1873,device_1925,2107.39,2025-10-30T16:52:06.178713
t_365,user_1958,merch_2443,device_1422,3457.63,2025-10-20T21:07:36.178713
t_366,user_2212,merch_451,device_661,945.36,2025-12-19T02:29:45.178713
t_367,user_3908,merch_1424,device_1341,898.5,2025-10-23T00:32:18.178713
t_368,user_496,merch_49,device_911,2964.48,2025-10-02T11:12:15.178713
t_369,user_1365,merch_607,device_815,702.43,2025-11-07T20:19:40.178713
t_370,user_226,merch_1471,device_1709,1372.58,2025-11-16T16:23:28.178713
t_371,user_1496,merch_1094,device_408,1840.54,2025-11-12T21:27:52.178713
t_372,user_329,merch_1702,device_682,1875.39,2025-12-16T08:17:36.178713
t_373,user_2653,merch_2297,device_547,1067.36,2025-11-25T16:54:51.178713
t_374,user_161,merch_1718,device_91,1137.64,2025-11-07T07:18:11.178713
t_375,user_1224,merch_219,device_1634,1260.65,2025-12-18T15:36:27.178713
t_376,user_2583,merch_720,device_1355,1153.86,2025-10-19T14:02:30.178713
t_377,user_347,merch_1752,device_1483,1312.82,2025-12-21T11:49:34.194395
t_378,user_3011,merch_1648,device_1795,1036.36,2025-11-04T01:13:45.194395
t_379,user_790,merch_862,device_919,306.08,2025-12-12T14:47:04.194395
t_380,user_2003,merch_1298,device_1098,1908.51,2025-10-09T11:10:50.194395
t_381,user_2635,merch_362,device_227,1388.14,2025-11-30T20:52:47.194395
t_382,user_3952,merch_444,device_349,2015.58,2025-10-24T14:35:47.194395
t_383,user_3959,merch_1135,device_1611,1345.49,2025-10-31T06:56:56.194395
t_384,user_1389,merch_914,device_1422,1776.51,2025-12-21T22:37:29.194395
t_385,user_1660,merch_1378,device_805,1706.02,2025-10-16T22:58:56.194395
t_386,user_1877,merch_1992,device_1730,569.32,2025-12-03T18:44:13.194395
t_387,user_610,merch_2493,device_1017,1487.53,2025-11-23T13:30:13.194395
t_388,user_3788,merch_1674,device_1995,578.48,2025-11-17T17:35:35.194395
t_389,user_2002,merch_919,device_1286,5904.94,2025-11-09T07:02:17.194395
t_390,user_3715,merch_1533,device_1282,1165.35,2025-10-26T21:12:28.194395
t_391,user_994,merch_1903,device_1947,575.43,2025-11-24T14:20:18.194395
t_392,user_58,merch_1404,device_578,3401.02,2025-11-08T15:38:31.194395
t_393,user_3705,merch_979,device_1560,1905.96,2025-11-01T19:01:49.194395
t_394,user_1868,merch_700,device_1442,523.76,2025-11-11T09:16:29.194395
t_395,user_3349,merch_505,device_1057,527.36,2025-12-10T13:52:56.194395
t_396,user_2036,merch_51,device_1510,609.26,2025-10-09T05:50:12.194395
t_397,user_258,merch_1457,device_684,3003.51,2025-10-04T10:06:44.194395
t_398,user_1381,merch_499,device_1530,6248.97,2025-11-12T13:28:34.194395
t_399,user_1328,merch_1397,device_1686,289.67,2025-10-06T03:38:00.194395
t_400,user_562,merch_828,device_1260,2007.87,2025-10-27T02:51:46.194395
t_401,user_3130,merch_1546,device_1150,439.16,2025-12-07T13:06:32.194395
t_402,user_1374,merch_666,device_1645,682.25,2025-12-27T16:00:57.194395
t_403,user_578,merch_283,device_1504,565.27,2025-11-29T21:27:52.194395
t_404,user_2852,merch_951,device_1474,4760.31,2025-10-19T08:30:53.194395
t_405,user_1796,merch_2024,device_1719,987.17,2025-11-08T01:58:20.210046
t_406,user_546,merch_2258,device_1500,4199.61,2025-10-12T09:52:06.210046
t_407,user_3185,merch_917,device_332,432.04,2025-10-27T07:07:38.210046
t_408,user_330,merch_734,device_1969,761.13,2025-11-29T06:35:26.210046
t_409,user_3793,merch_2149,device_1467,4645.69,2025-10-08T19:48:35.210046
t_410,user_1704,merch_2070,device_403,7000.0,2025-11-25T01:35:30.210046
t_411,user_2835,merch_1949,device_504,1541.72,2025-10-09T19:27:20.210046
t_412,user_2620,merch_417,device_128,978.71,2025-11-10T09:23:43.210046
t_413,user_1687,merch_1941,device_293,1847.26,2025-11-05T19:35:14.210046
t_414,user_2500,merch_709,device_1215,931.69,2025-11-30T18:40:21.210046
t_415,user_2937,merch_2132,device_736,2317.95,2025-10-02T12:47:12.210046
t_416,user_2568,merch_1138,device_692,955.01,2025-10-04T04:24:05.210046
t_417,user_1424,merch_1888,device_1446,699.0,2025-10-09T16:58:32.210046
t_418,user_965,merch_871,device_1020,1534.32,2025-11-11T03:42:13.210046
t_419,user_391,merch_978,device_1524,1027.23,2025-10-13T23:26:07.210046
t_420,user_2078,merch_1359,device_970,6118.39,2025-12-08T18:56:40.210046
t_421,user_1132,merch_1602,device_1151,1453.25,2025-11-17T13:47:26.210046
t_422,user_3262,merch_1225,device_730,374.75,2025-12-13T03:01:11.210046
t_423,user_2806,merch_1610,device_1629,6751.79,2025-11-03T16:19:20.210046
t_424,user_2037,merch_931,device_479,3793.84,2025-12-11T17:01:11.210046
t_425,user_221,merch_1156,device_1421,818.67,2025-10-18T18:09:10.210046
t_426,user_858,merch_1929,device_962,910.2,2025-12-18T23:53:21.210046
t_427,user_2526,merch_1762,device_964,1159.32,2025-11-22T01:11:20.210046
t_428,user_177,merch_1348,device_890,936.38,2025-11-16T21:40:35.210046
t_429,user_3788,merch_398,device_456,4811.91,2025-10-28T21:28:59.210046
t_430,user_3217,merch_2045,device_1933,336.99,2025-10-22T13:54:28.210046
t_431,user_475,merch_326,device_1774,403.22,2025-12-20T08:25:48.210046
t_432,user_2954,merch_390,device_1304,1217.22,2025-10-30T13:02:28.210046
t_433,user_1716,merch_553,device_639,888.98,2025-12-08T11:53:00.225688
t_434,user_942,merch_390,device_1279,1151.08,2025-12-22T09:14:39.225688
t_435,user_932,merch_724,device_854,992.7,2025-12-18T23:45:44.225688
t_436,user_3563,merch_51,device_1180,877.63,2025-11-09T18:12:11.225688
t_437,user_301,merch_833,device_7,7000.0,2025-10-05T19:19:30.225688
t_438,user_222,merch_2305,device_927,2143.66,2025-11-17T14:03:00.225688
t_439,user_885,merch_1936,device_1763,1282.29,2025-12-18T04:18:50.225688
t_440,user_729,merch_1077,device_1729,607.73,2025-10-06T20:11:31.225688
t_441,user_1874,merch_2009,device_151,731.73,2025-10-04T08:47:39.225688
t_442,user_3995,merch_1154,device_231,7000.0,2025-11-16T16:39:18.225688
t_443,user_521,merch_1701,device_1605,2125.01,2025-11-04T01:46:32.225688
t_444,user_1149,merch_118,device_599,807.79,2025-12-11T06:41:39.225688
t_445,user_1878,merch_1989,device_1205,244.8,2025-10-12T17:04:45.225688
t_446,user_900,merch_1705,device_606,694.02,2025-11-10T00:13:35.225688
t_447,user_3233,merch_265,device_1254,187.92,2025-12-01T01:34:59.225688
t_448,user_2367,merch_2215,device_1752,1855.66,2025-10-07T17:14:00.225688
t_449,user_354,merch_1054,device_190,3272.69,2025-12-03T02:56:14.225688
t_450,user_2003,merch_135,device_1216,1545.26,2025-11-14T06:57:53.225688
t_451,user_2423,merch_1575,device_164,919.99,2025-12-07T10:45:37.225688
t_452,user_1143,merch_203,device_749,7000.0,2025-11-01T12:06:07.225688
t_453,user_3015,merch_681,device_1899,7000.0,2025-11-08T18:22:25.225688
t_454,user_1340,merch_1253,device_906,1878.67,2025-11-21T14:12:06.225688
t_455,user_3652,merch_281,device_1782,2670.46,2025-10-16T00:38:49.225688
t_456,user_3742,merch_703,device_1323,5480.0,2025-11-03T12:15:15.225688
t_457,user_3679,merch_2351,device_1998,5908.25,2025-11-09T10:48:06.225688
t_458,user_164,merch_172,device_1269,1224.14,2025-11-08T01:02:45.225688
t_459,user_137,merch_1456,device_1307,1117.44,2025-10-01T03:53:48.225688
t_460,user_1963,merch_1390,device_1642,554.51,2025-11-18T03:38:35.225688
t_461,user_1853,merch_181,device_1223,2211.89,2025-10-03T01:09:05.241433
t_462,user_2287,merch_823,device_1422,1380.1,2025-12-07T01:19:32.241433
t_463,user_3890,merch_2009,device_1033,901.43,2025-12-22T23:25:49.241433
t_464,user_1211,merch_1471,device_1277,1401.69,2025-10-15T07:20:39.241433
t_465,user_65,merch_187,device_653,5206.72,2025-10-11T14:36:44.241433
t_466,user_662,merch_2219,device_86,431.74,2025-10-06T00:02:39.241433
t_467,user_3999,merch_2236,device_1826,557.63,2025-11-15T14:22:26.241433
t_468,user_3580,merch_2147,device_1981,704.26,2025-12-21T23:50:51.241433
t_469,user_3235,merch_1756,device_769,1322.12,2025-12-11T10:11:54.241433
t_470,user_2883,merch_2108,device_1313,7000.0,2025-11-18T12:44:46.241433
t_471,user_1576,merch_2288,device_1046,628.66,2025-10-03T12:06:31.241433
t_472,user_2174,merch_2325,device_1052,1134.04,2025-11-12T04:33:47.241433
t_473,user_3083,merch_196,device_382,395.8,2025-11-22T22:37:28.241433
t_474,user_2356,merch_1642,device_1129,916.1,2025-12-18T13:55:48.241433
t_475,user_2541,merch_1229,device_122,1969.95,2025-12-27T02:44:48.241433
t_476,user_2108,merch_477,device_1318,1315.36,2025-11-27T03:44:06.241433
t_477,user_3637,merch_949,device_1993,7000.0,2025-11-11T04:59:16.241433
t_478,user_1497,merch_2031,device_26,2922.03,2025-10-24T13:23:17.241433
t_479,user_1497,merch_1431,device_1658,1425.46,2025-12-05T10:47:17.241433
t_480,user_2887,merch_1913,device_212,4602.92,2025-11-17T18:03:19.241433
t_481,user_566,merch_478,device_1738,845.3,2025-10-23T03:57:46.241433
t_482,user_2210,merch_1169,device_515,954.9,2025-11-19T12:22:51.241433
t_483,user_3020,merch_1795,device_992,704.24,2025-11-22T09:36:43.241433
t_484,user_3084,merch_2281,device_1924,803.75,2025-11-27T11:54:15.241433
t_485,user_1312,merch_2335,device_1357,324.04,2025-11-13T11:44:20.241433
t_486,user_2062,merch_1259,device_1344,1055.65,2025-10-08T13:49:51.241433
t_487,user_223,merch_1347,device_1862,2177.54,2025-11-20T16:02:41.241433
t_488,user_1853,merch_2484,device_71,1639.65,2025-12-14T22:52:47.257296
t_489,user_3397,merch_2034,device_1936,4644.72,2025-10-20T03:29:42.257296
t_490,user_2778,merch_1797,device_398,1038.23,2025-11-20T15:01:07.257296
t_491,user_1851,merch_1164,device_777,301.85,2025-10-27T15:00:58.259303
t_492,user_771,merch_923,device_1581,4279.08,2025-10-09T12:11:14.259303
t_493,user_357,merch_626,device_1649,3339.69,2025-11-27T18:25:13.259303
t_494,user_1181,merch_1804,device_451,538.74,2025-10-29T05:49:45.259303
t_495,user_447,merch_614,device_1730,3251.16,2025-11-04T00:12:42.259303
t_496,user_2855,merch_1944,device_619,1450.54,2025-12-13T20:12:51.259303
t_497,user_3583,merch_1556,device_302,1570.59,2025-11-23T07:43:18.259303
t_498,user_1200,merch_908,device_920,345.81,2025-12-11T21:11:47.259303
t_499,user_3816,merch_1884,device_365,504.8,2025-10-30T19:10:21.259303
t_500,user_1720,merch_2333,device_1498,458.01,2025-12-17T06:35:27.259303
t_501,user_1194,merch_105,device_1114,3405.07,2025-11-20T12:42:39.259303
t_502,user_3570,merch_2256,device_1852,1907.88,2025-10-08T20:41:30.259303
t_503,user_2640,merch_2240,device_1151,1309.15,2025-11-03T21:35:18.259303
t_504,user_2685,merch_661,device_466,1588.43,2025-10-19T10:13:41.259303
t_505,user_1991,merch_871,device_1508,1278.38,2025-12-26T07:28:49.259303
t_506,user_3448,merch_923,device_1304,3538.57,2025-12-17T04:47:57.259303
t_507,user_1245,merch_1619,device_592,6624.04,2025-11-14T05:47:49.259303
t_508,user_703,merch_2336,device_1139,5164.97,2025-10-12T17:54:32.259303
t_509,user_1983,merch_728,device_436,794.25,2025-12-14T10:35:14.259303
t_510,user_3152,merch_566,device_817,1036.82,2025-12-14T16:22:42.259303
t_511,user_1446,merch_1272,device_796,1296.97,2025-10-30T15:58:14.259303
t_512,user_1867,merch_305,device_336,1304.56,2025-11-28T08:21:10.259303
t_513,user_2915,merch_982,device_1586,1235.01,2025-10-28T10:38:07.259303
t_514,user_3986,merch_1478,device_736,1595.9,2025-12-05T08:48:17.273024
t_515,user_660,merch_2234,device_77,801.41,2025-11-13T03:09:54.273024
t_516,user_1296,merch_1358,device_1595,714.71,2025-11-11T04:10:35.273024
t_517,user_1066,merch_460,device_1194,552.9,2025-10-13T07:06:42.273024
t_518,user_2303,merch_1618,device_1557,970.48,2025-11-25T19:52:07.273024
t_519,user_1408,merch_563,device_656,449.44,2025-12-08T14:04:37.273024
t_520,user_2211,merch_1846,device_140,5617.83,2025-10-07T13:09:30.273024
t_521,user_1235,merch_2459,device_1054,1187.23,2025-12-07T04:38:09.273024
t_522,user_1657,merch_1731,device_125,2588.21,2025-10-22T22:52:03.273024
t_523,user_3882,merch_513,device_1821,1273.1,2025-11-12T05:54:27.273024
t_524,user_639,merch_448,device_722,3533.48,2025-11-24T06:43:14.273024
t_525,user_3996,merch_1740,device_1753,424.18,2025-11-27T07:28:05.273024
t_526,user_1941,merch_1938,device_847,775.13,2025-11-18T23:47:53.273024
t_527,user_3275,merch_1919,device_585,1009.7,2025-12-11T12:42:24.273024
t_528,user_1387,merch_457,device_1057,7000.0,2025-10-01T11:03:36.273024
t_529,user_3687,merch_1485,device_865,2997.68,2025-10-07T00:03:43.273024
t_530,user_478,merch_664,device_1148,1790.12,2025-11-01T01:35:05.273024
t_531,user_2529,merch_2322,device_1198,6258.05,2025-10-30T22:38:54.273024
t_532,user_1463,merch_686,device_1328,1552.66,2025-10-10T10:43:18.273024
t_533,user_2490,merch_606,device_1357,859.47,2025-10-02T06:29:40.273024
t_534,user_909,merch_2004,device_1966,7000.0,2025-10-25T09:37:57.273024
t_535,user_801,merch_701,device_1440,965.28,2025-12-14T08:12:22.273024
t_536,user_3479,merch_1763,device_227,1073.23,2025-11-23T19:16:53.273024
t_537,user_2773,merch_81,device_367,1082.77,2025-09-30T18:59:36.273024
t_538,user_3997,merch_2127,device_996,545.53,2025-11-13T15:55:05.273024
t_539,user_2008,merch_2139,device_801,1622.83,2025-11-28T20:48:47.273024
t_540,user_3864,merch_125,device_1735,2653.51,2025-12-23T06:48:31.273024
t_541,user_1628,merch_1550,device_1267,398.07,2025-10-30T00:56:46.273024
t_542,user_1514,merch_1045,device_1050,768.62,2025-11-11T01:14:46.288856
t_543,user_1165,merch_394,device_144,1070.0,2025-10-19T20:12:54.289666
t_544,user_1825,merch_1585,device_672,1077.76,2025-11-26T13:36:07.289666
t_545,user_883,merch_108,device_1320,561.67,2025-12-22T01:06:06.289666
t_546,user_3037,merch_798,device_1357,2295.19,2025-10-06T17:44:42.289666
t_547,user_1182,merch_1839,device_1904,670.13,2025-11-19T20:13:20.289666
t_548,user_2984,merch_1145,device_613,1689.17,2025-12-03T23:04:41.289666
t_549,user_3422,merch_1445,device_493,951.13,2025-11-16T23:05:09.289666
t_550,user_588,merch_120,device_1337,699.14,2025-11-25T06:16:12.289666
t_551,user_3553,merch_519,device_332,3397.61,2025-10-05T08:44:46.289666
t_552,user_270,merch_2276,device_701,952.29,2025-11-19T15:51:29.289666
t_553,user_362,merch_2456,device_1924,363.92,2025-10-19T16:38:37.289666
t_554,user_1697,merch_245,device_1698,3393.32,2025-10-10T16:29:30.289666
t_555,user_2909,merch_1160,device_126,705.35,2025-10-18T15:55:29.289666
t_556,user_816,merch_1994,device_346,2726.92,2025-11-03T01:09:04.289666
t_557,user_1185,merch_2359,device_340,644.14,2025-10-22T14:12:16.289666
t_558,user_3370,merch_627,device_1316,3704.56,2025-10-11T13:08:43.289666
t_559,user_2023,merch_2247,device_447,673.14,2025-11-29T22:33:54.289666
t_560,user_919,merch_2001,device_1242,960.77,2025-12-25T01:55:59.299003
t_561,user_630,merch_1855,device_292,1981.9,2025-11-26T11:44:45.300046
t_562,user_508,merch_467,device_1642,811.19,2025-10-31T03:48:50.300046
t_563,user_1708,merch_535,device_40,338.97,2025-12-21T11:49:49.301049
t_564,user_116,merch_1259,device_718,774.02,2025-11-21T23:21:13.301049
t_565,user_2019,merch_189,device_832,644.29,2025-11-04T13:03:17.302050
t_566,user_2453,merch_15,device_1990,660.7,2025-10-09T18:35:47.303051
t_567,user_2316,merch_1016,device_361,7000.0,2025-10-17T07:24:06.303051
t_568,user_2572,merch_651,device_651,5615.18,2025-11-28T11:56:01.304053
t_569,user_1528,merch_1688,device_1081,2494.24,2025-12-02T13:06:57.304053
t_570,user_3462,merch_244,device_1680,791.44,2025-11-10T02:29:30.305079
t_571,user_598,merch_30,device_673,502.36,2025-10-18T02:58:09.305079
t_572,user_1888,merch_1402,device_588,695.75,2025-11-30T13:10:45.306080
t_573,user_1463,merch_335,device_1642,2342.78,2025-10-31T03:01:33.306080
t_574,user_1479,merch_2125,device_1076,1494.85,2025-10-08T02:04:59.307082
t_575,user_199,merch_1854,device_914,1513.35,2025-11-07T13:47:25.308083
t_576,user_2617,merch_2036,device_1192,496.48,2025-10-22T09:34:23.308083
t_577,user_793,merch_2254,device_1310,2034.79,2025-12-16T00:14:14.309096
t_578,user_3132,merch_459,device_473,733.68,2025-10-19T00:06:04.309096
t_579,user_2227,merch_1589,device_167,725.85,2025-10-10T07:21:33.310097
t_580,user_3386,merch_1138,device_1338,926.34,2025-11-12T06:51:39.310097
t_581,user_1111,merch_1724,device_1654,1848.11,2025-11-16T01:08:05.311099
t_582,user_392,merch_1476,device_288,722.8,2025-10-16T04:43:22.312100
t_583,user_3372,merch_1160,device_1074,832.63,2025-12-20T20:12:27.312100
t_584,user_2122,merch_2361,device_1759,3147.58,2025-09-30T18:38:54.313101
t_585,user_1687,merch_25,device_496,384.16,2025-11-23T09:56:00.313101
t_586,user_419,merch_2110,device_1664,1929.83,2025-11-14T08:36:22.314103
t_587,user_905,merch_1431,device_1694,1265.57,2025-10-24T10:27:35.314103
t_588,user_2512,merch_1228,device_1375,1790.02,2025-12-21T01:38:48.315104
t_589,user_3465,merch_819,device_1154,3206.69,2025-11-01T10:46:24.315606
t_590,user_2876,merch_1644,device_1799,890.23,2025-10-21T12:27:27.315606
t_591,user_1709,merch_122,device_1721,872.62,2025-12-02T15:17:24.315606
t_592,user_477,merch_1688,device_1753,1195.6,2025-12-08T01:23:36.315606
t_593,user_1964,merch_787,device_10,1178.94,2025-10-12T02:06:35.315606
t_594,user_569,merch_1378,device_64,3320.45,2025-10-11T05:57:23.315606
t_595,user_3127,merch_1993,device_1001,270.73,2025-12-11T13:55:06.315606
t_596,user_2907,merch_711,device_798,4089.75,2025-11-28T00:51:29.315606
t_597,user_910,merch_447,device_405,1610.63,2025-11-25T06:24:15.315606
t_598,user_2818,merch_539,device_1707,6533.69,2025-10-04T14:51:34.315606
t_599,user_859,merch_336,device_1812,509.82,2025-12-14T19:39:43.315606
t_600,user_1740,merch_726,device_939,2851.5,2025-11-06T23:26:30.315606
t_601,user_318,merch_161,device_380,5231.62,2025-11-27T19:29:17.315606
t_602,user_3102,merch_1027,device_228,1371.12,2025-10-28T08:38:50.315606
t_603,user_441,merch_1736,device_317,575.64,2025-12-19T19:11:07.315606
t_604,user_2429,merch_708,device_1673,879.68,2025-10-14T06:25:10.315606
t_605,user_3721,merch_829,device_1927,839.68,2025-12-26T06:03:39.315606
t_606,user_1235,merch_74,device_110,389.25,2025-11-05T18:42:35.315606
t_607,user_3204,merch_804,device_1574,796.34,2025-10-24T14:48:33.315606
t_608,user_2406,merch_497,device_1411,882.51,2025-10-01T18:33:46.315606
t_609,user_2746,merch_1471,device_55,1042.45,2025-12-02T22:41:53.315606
t_610,user_596,merch_1328,device_1861,4384.14,2025-12-25T00:49:19.315606
t_611,user_3886,merch_1805,device_1561,1175.92,2025-12-09T19:45:26.315606
t_612,user_657,merch_1454,device_1396,1298.96,2025-12-17T09:23:23.315606
t_613,user_2068,merch_1124,device_903,3177.51,2025-11-08T05:45:24.315606
t_614,user_3357,merch_1372,device_110,874.8,2025-10-02T15:19:37.315606
t_615,user_2166,merch_1303,device_417,2998.81,2025-12-14T13:52:11.330884
t_616,user_3949,merch_1143,device_990,1971.2,2025-10-27T08:12:31.330884
t_617,user_17,merch_54,device_1674,894.0,2025-11-22T01:06:47.330884
t_618,user_3785,merch_2102,device_860,1670.77,2025-12-08T00:12:10.330884
t_619,user_3486,merch_1895,device_1858,948.35,2025-10-22T03:14:58.330884
t_620,user_2859,merch_2077,device_1537,3439.06,2025-10-02T07:16:04.330884
t_621,user_2758,merch_167,device_1979,749.67,2025-11-01T11:04:41.330884
t_622,user_3419,merch_2311,device_394,4484.19,2025-11-03T05:55:53.330884
t_623,user_1737,merch_1747,device_1156,1308.87,2025-12-26T14:42:55.330884
t_624,user_1669,merch_345,device_806,1939.71,2025-11-28T06:37:08.330884
